Result
Solution status	Optimal
Solution value	1.18514e+006
Solution time	3.82202
EpGap	0.001
allFuelCost	1.17971e+006
state
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	
0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	
0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	
0	0	0	1	1	1	0	1	1	0	0	0	1	1	1	1	
0	0	0	0	1	1	0	1	1	0	0	0	1	1	0	1	
0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	
0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	

thermalPower
0	0	0	0	1300	1202	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	710.656	1500	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	372.747	1500	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1437.65	300	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	664.767	1500	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1500	1180.46	0	0	311.748	0	0	0	0	0	0	0	
